model,dataset,language,question_idx,question,answer_gt,prediction,sample0_for_se,correct,f1_squad,se_entropy,n_clusters,M,temperature,se_time_s,gen_time_s,latency_s,throughput_tokens_per_sec
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,51,What is the enzymatic activity of the breast cancer associated gene BRCA1?,e3 ubiquitin ligase activity,The enzymatic activity of the breast cancer associated gene BRCA1 is not explicitly mentioned in the given text.,The enzymatic activity of the breast cancer associated gene BRCA1 is not specified in the given text.,0,0.1053,-0.0,1,10,0.5,0.1,201.38,201.47986805915832,1.42
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,52,What is the function of Neu5Gc (N-Glycolylneuraminic acid)?,neu5gc is an immune message to self,Neu5Gc (N-Glycolylneuraminic acid) is a glycosaminoglycan (GAG),Neu5Gc (N-Glycolylneuraminic acid) is a glycosaminoglycan (GAG),0,0.3333,-0.0,1,10,0.5,0.096,210.029,210.12459512138366,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,53,Which metabolite activates AtxA?,co2,The metabolite that activates AtxA is not specified in the given text.,The metabolite that activates AtxA is not specified in the given text.,0,0.0,0.325083,2,10,0.5,0.096,169.924,170.01998922729493,1.41
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,54,Which amino acid residue appears mutated in most of the cases reported with  cadasil syndrome?,cysteine,The amino acid residue that appears mutated in most of the cases reported with cadasil syndrome is the glutamine residue,The amino acid residue that appears mutated in most of the cases reported with cadasil syndrome is the Gln180A,0,0.0,-0.0,1,10,0.5,0.095,212.274,212.36929638290405,1.41
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,55,Is the transcriptional regulator BACH1 an activator or a repressor?,repressor,"Based on the given text, the transcriptional regulator BACH1 is an activator.",BACH1 is a transcriptional regulator that is often referred to as an activator. It is an essential component of the TATA,0,0.0,-0.0,1,10,0.5,0.098,200.582,200.67965672683715,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,56,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointest,aganlionic megacolon or hirschsprung disease,"The disease that is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract is called ""g",The disease that is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract is called gastro,0,0.0909,-0.0,1,10,0.5,0.111,209.809,209.9199356880188,1.42
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,57,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a hi",fanconi anemia,The disease in which patients are sensitive to DNA crosslinking agents is known as X-linked recessive dystrophinopathy,The disease in which patients are sensitive to DNA crosslinking agents is known as X-linked recessive inheritance of aneuploid,0,0.0,1.0889,4,10,0.5,0.114,214.036,214.15013383483887,1.4
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,58,How is oprozomib administered?,orally,Oprozomib is a chemotherapy drug that is administered orally. It is typically taken by mouth with or without food.,Oprozomib is a chemotherapy drug that is administered orally in a liquid form. It is usually taken once a day,1,0.2222,0.325083,2,10,0.5,0.106,206.624,206.7302877178192,1.45
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,59,Which syndrome is associated with mutant DVL1?,robinow syndrome,The syndrome associated with mutant DVL1 is known as DVL1-related syndrome.,The syndrome associated with mutant DVL1 is known as DVL1-related syndrome (DVL1-RS).,0,0.1667,0.940448,4,10,0.5,0.108,202.44,202.54822653770447,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,60,What is the target of the drug Olaparib?,poly(adp-ribose) polymerase,"The target of the drug Olaparib is a protein called PARP, which is involved in the process of cell death in cancer cells.","The target of the drug Olaparib is a protein called PARP, which is involved in DNA repair and cell death in cancer cells.",1,0.1,0.500402,2,10,0.5,0.099,206.318,206.41685835647584,1.45
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,61,Inhibition of which transporter is the mechanism of action of drug Canagliflozin?,sodium glucose co-transporter 2,The mechanism of action of drug Canagliflozin is inhibition of the sodium-glucose cotransporter 2,The mechanism of action of drug Canagliflozin is inhibition of the sodium-potassium ATPase (Na+-,0,0.25,0.801819,3,10,0.5,0.095,204.913,205.00754154968263,1.42
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,62,What is the prognostic role of thyroid hormone in patients with heart failure?,there is a relationship between altered thyroid profile and mortality in patients with heart failure,"The prognostic role of thyroid hormone in patients with heart failure is not well understood. However, some studies suggest that thyroid","The prognostic role of thyroid hormone in patients with heart failure is not well understood. However, thyroid hormone plays",0,0.5,-0.0,1,10,0.5,0.098,212.006,212.10380502319336,1.42
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,63,Which gene strand is targeted by transcription-coupled repair (TCR)?,the transcribed strand,The gene strand targeted by transcription-coupled repair (TCR) is the complementary strand to the damaged or deleted,The gene strand that is targeted by transcription-coupled repair (TCR) is the DNA strand that is being repa,0,0.125,-0.0,1,10,0.5,0.116,209.447,209.5634059638977,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,64,Which is the branch site consensus sequence in U12-dependent introns?,uuccuuaac,The branch site consensus sequence in U12-dependent introns is GGUU.,"The branch site consensus sequence in U12-dependent introns is AAG or AAGT, depending on whether the intron is left",0,0.0,-0.0,1,10,0.5,0.117,179.249,179.36614434623718,1.39
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,65,What is the suggested therapy for Mycobacterium avium infection?,"rifampin 10 mg/kg daily, ciprofloxacin 500 mg twice daily, clofazimine 100 mg every day, and ethambutol 15 mg/kg orally daily for 24 weeks, with or without amikacin 10 mg/kg intravenously or intramuscularly 5 days weekly for the first 4 weeks",The suggested therapy for Mycobacterium avium infection is antibiotics. Antibiotics are medications that kill or,The suggested therapy for Mycobacterium avium infection is antibiotics. The exact type and dosage of antibiot,0,0.0426,-0.0,1,10,0.5,0.084,208.206,208.28970852470397,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,66,What is the genetic basis of tuberous sclerosis?,tsc1 and tsc2 genes,Tuberous sclerosis (TS) is a genetic disorder that affects the development and growth of tissues in the body.,Tuberous sclerosis (TS) is a genetic disorder that affects the development of tuberous sclerosis complex,0,0.1053,-0.0,1,10,0.5,0.098,208.042,208.14046830368042,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,67,What is the molecular function of the Chd1 protein?,chd1 is an atp-dependent dna helicase,The Chd1 protein is a member of the Cullin-RING (CRL) family of E3 ubiquitin ligases,The Chd1 protein plays a crucial role in the process of cell division in eukaryotic cells. It is a component of the cent,0,0.2353,0.801819,3,10,0.5,0.103,207.442,207.54516395759583,1.45
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,68,Which enzyme does MLN4924 inhibit?,nedd8-activating enzyme,MLN4924 inhibits the enzyme phospholipase A2 receptor (PLA2R).,"MLN4924 is a potent inhibitor of the mitochondrial ATP synthase complex, which is a key enzym",0,0.2222,1.834372,7,10,0.5,0.088,207.761,207.84873946762085,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,69,Which protein has been found to interact with phospholamban (PLN) and is also an anti-apoptotic prot,the hs-1 associated protein x-1,The protein that has been found to interact with phospholamban (PLN) and is also an anti-apoptotic protein is called,The protein that interacts with phospholamban (PLN) and is also an anti-apoptotic protein is called calmodul,0,0.0952,0.325083,2,10,0.5,0.094,213.997,214.091197511673,1.4
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,70,What is the number of protein coding genes in the human genome?,"between 20,000 and 25,000",The number of protein coding genes in the human genome is approximately 3.1 billion.,"The number of protein coding genes in the human genome is approximately 20,000, with approximately 20% of them",0,0.0,-0.0,1,10,0.5,0.097,181.338,181.4348770980835,1.41
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,71,What is the indication for prophylactic use of antibiotics in COPD?,reduction of number of exacerbations,The indication for prophylactic use of antibiotics in COPD is to prevent the development of bacterial infections,The indication for prophylactic use of antibiotics in COPD is to prevent the development of respiratory tract infe,0,0.2,-0.0,1,10,0.5,0.099,209.319,209.41771506690978,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,72,What is the generic name of Gliolan?,5-aminolevulinic acid,"The generic name of Gliolan is ""Gliolan.""","The generic name of Gliolan is ""Gliolan.""",0,0.0,0.639032,3,10,0.5,0.096,143.683,143.77907934951781,1.36
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,73,How many genes does the human hoxD cluster contain?,9,The human hoxD cluster contains 10 genes.,"There are 11 genes in the human hoxD cluster, which is a group of genes that are involved in the development of the",0,0.0,-0.0,1,10,0.5,0.089,156.353,156.44174654769898,1.37
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,74,Which protein is the E3-ubiquitin ligase that targets the tumor suppressor p53 for proteasomal degra,the mouse double minute 2 (mdm2),The protein that is the E3-ubiquitin ligase that targets the tumor suppressor p53 for proteasomal de,The E3-ubiquitin ligase that targets the tumor suppressor p53 for proteasomal degradation is the,0,0.0,-0.0,1,10,0.5,0.089,214.207,214.29643915367126,1.4
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,75,What is the proportion of non canonical splice sites in the human genome?,between 1% and 2%,The proportion of non canonical splice sites (NCSs) in the human genome is estimated to be around 1% to 2%.,The proportion of non-canonical splice sites (NCSs) in the human genome is estimated to be around 1-2,0,0.1818,0.325083,2,10,0.5,0.114,201.567,201.68061241340638,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,76,"What is the causative agent of the ""Panama disease"" affecting bananas?",fusarium oxysporum f. sp. cubense,"The causative agent of the ""Panama disease"" affecting bananas is the fungus Phytophthora infestans.","The causative agent of the ""Panama disease"" affecting bananas is a fungus called Fusarium oxysporum f.sp",0,0.0,-0.0,1,10,0.5,0.101,207.486,207.58714336013793,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,77,Which biomarker is widely used in the diagnosis of Ewing sarcoma?,cd99,The biomarker widely used in the diagnosis of Ewing sarcoma is the EWSR1 gene mutation. This mutation,The biomarker widely used in the diagnosis of Ewing sarcoma is the EWSR1 gene mutation. This gene is,0,0.0,-0.0,1,10,0.5,0.096,209.025,209.12093915939332,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,78,Which signalling pathway is involved in Tuberous Sclerosis?,tuberous sclerosis is caused by hyperactivation of the mtor signalling pathway.,The signalling pathway involved in Tuberous Sclerosis is not specified in the given text.,The answer to this question is not given in the given text. Please provide a specific answer.,0,0.4545,0.801819,3,10,0.5,0.091,187.219,187.31029977226257,1.42
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,79,Which is the relation between sweating and anaerobic threshold?,there is no clear evidence of the relationship between sweating and anaerobic threshold,The relation between sweating and anaerobic threshold is not directly related. Anaerobic threshold refers to the point at which aerob,The relation between sweating and anaerobic threshold is not directly related to each other. The anaerobic threshold is the point,0,0.5455,-0.0,1,10,0.5,0.115,202.88,202.9954761314392,1.39
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,80,Name monoclonal antibody against SLAMF7.,signaling lymphocytic activation molecule-f7,SLAMF7 monoclonal antibody.,SLAMF7 monoclonal antibody.,0,0.0,0.325083,2,10,0.5,0.046,111.082,111.12758610916137,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,81,Which enzyme deficiency can cause GM1 gangliosidoses?,β-galactosidase,The enzyme deficiency that causes GM1 gangliosidoses is GM1 gangliosidosis.,The enzyme deficiency that can cause GM1 gangliosidoses is GM1 gangliosidosis. GM,0,0.0,-0.0,1,10,0.5,0.242,206.359,206.60087803268434,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,82,What is the characteristic feature of the Dyke-Davidoff-Masson syndrome.,cerebral hemiatrophy,"The characteristic feature of the Dyke-Davidoff-Masson syndrome is a combination of several features, including:

1",The characteristic feature of the Dyke-Davidoff-Masson syndrome (DDMS) is the presence of multiple congenital,0,0.0,0.610864,2,10,0.5,0.107,210.488,210.59487065124512,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,83,Which gene is involved in the development of Barth syndrome?,tafazzin (taz) gene,The gene involved in the development of Barth syndrome is not specified in the given text.,The gene involved in the development of Barth syndrome is called BTG1. It is located on chromosome 11 and enc,0,0.125,0.673012,2,10,0.5,0.086,179.967,180.05251526069642,1.41
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,84,How many genes are in the gene signature screened by MammaPrint?,70 genes,The gene signature screened by MammaPrint is a list of genes that are significantly overexpressed in breast cancer tissue compared to normal breast,The gene signature screened by MammaPrint is a set of genes that are significantly correlated with breast cancer risk. The exact number of gen,0,0.087,0.639032,3,10,0.5,0.109,209.296,209.40509557342529,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,85,How many genera comprise the Flaviviridae family?,three,"The Flaviviridae family comprises 14 genera, including:

1. Aedes
2. Dirofilaria","The Flaviviridae family includes 11 genera: Aedes, Anopheles, Dengue, Dengue virus,",0,0.0,0.801819,3,10,0.5,0.089,206.717,206.8055434150696,1.45
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,86,Mutation of which gene is associated with Achondroplasia?,fibroblast growth factor receptor 3 (fgfr3),The gene associated with Achondroplasia is the ACROBAT gene.,The gene associated with Achondroplasia is DPAGT3.,0,0.0,0.639032,3,10,0.5,0.095,149.283,149.37779403495787,1.34
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,87,Which type of lung cancer is the most strongly associated with Lambert-Eaton syndrome?,small-cell lung cancer,The type of lung cancer that is strongly associated with Lambert-Eaton syndrome is non-small cell lung cancer (NSCLC). Lambert,The most strongly associated type of lung cancer with Lambert-Eaton syndrome is non-small cell lung cancer (NSCLC). Lambert-,0,0.2,-0.0,1,10,0.5,0.107,210.032,210.13875311088563,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,88,What distinguishes lantibiotics from antibiotics?,lantibiotics are post-translationally modified natural peptides containing lanthionine,Lantibiotics are a type of antibiotic that are produced by bacteria. They differ from antibiotics in that,"Lantibiotics are a type of antibiotic that are produced by bacteria, while antibiotics are produced by b",0,0.2222,-0.0,1,10,0.5,0.09,207.523,207.61319136428833,1.45
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,89,The antibodies MK-3475 and CT-011 have shown promising results in treating malignancies. Which prote,pd-1,The antibodies MK-3475 and CT-011 are targeting the protein encoded by the CD30 gene,The antibodies MK-3475 and CT-011 are targeting the protein CD38.,0,0.0,0.940448,4,10,0.5,0.082,213.883,213.9647713737488,1.38
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,90,What family do mDia proteins belong in?,mdia proteins are members of the formin family,The mDia proteins belong in the family of membrane-spanning domain proteins.,The mDia proteins belong to the Drosophila melanogaster family.,0,0.5,1.609438,6,10,0.5,0.088,152.823,152.91133980560303,1.37
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,91,"Which is the most common measure of differences between dinucleotide relative abundance ""genomic sig",delta-distance,"The most common measure of differences between dinucleotide relative abundance ""genomic signatures"" is the Pearson correlation coefficient. This is","The most common measure of differences between dinucleotide relative abundance ""genomic signatures"" is the P-value.",0,0.0,-0.0,1,10,0.5,0.11,209.198,209.3084724407196,1.42
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,92,Name a method for enrichment of arginine-methylated peptides.,immunoaffinity purification,A method for enrichment of arginine-methylated peptides is to use a column chromatography technique. This involves,A method for enrichment of arginine-methylated peptides is to use a column chromatography process that separates,0,0.0,0.325083,2,10,0.5,0.124,209.388,209.51185034561158,1.43
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,93,Rindopepimut is an analog of which growth factor?,egfrviii,Rindopepimut is an analog of epidermal growth factor (EGF).,Rindopepimut is an analog of epidermal growth factor (EGF).,0,0.0,0.639032,3,10,0.5,0.091,171.614,171.7049037590027,1.39
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,94,From which tissue was the NCI-H520 cell-line derived?,non-small cell lung cancer,The NCI-H520 cell-line was derived from a human non-small cell lung cancer cell line.,The NCI-H520 cell-line was derived from the NCI-H520 cell line.,1,0.5,0.500402,2,10,0.5,0.096,186.304,186.40004501724243,1.41
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,95,What is the incidence of Edwards syndrom in the european population?,1:5000,The incidence of Edwards syndrom in the European population is not specified in the given material.,The incidence of Edwards syndrom in the European population is not specified in the given material. The article only mentions that the condition is rare and not,0,0.0,-0.0,1,10,0.5,0.121,194.407,194.5282115287781,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,96,What is the substrate of the microbial enzyme inulinase?,"the inulinase acts on the beta-(2,1)-d-fructoside links in inulin releasing d-fructose.","The substrate of the microbial enzyme inulinase is inulin, which is a polysaccharide found in","The substrate of the microbial enzyme inulinase is inulin, which is a polysaccharide found in",0,0.2857,-0.0,1,10,0.5,0.081,182.978,183.05939061927796,1.39
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,97,"What tyrosine kinase, involved in a Philadelphia- chromosome positive chronic myelogenous leukemia, ",bcr-abl,"The tyrosine kinase, involved in a Philadelphia-chromosome positive chronic myelogenous leukemia, is the target of","The tyrosine kinase, involved in a Philadelphia-chromosome positive chronic myelogenous leukemia, is the target of",0,0.0,0.500402,2,10,0.5,0.101,216.711,216.81162289237977,1.38
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,98,When was empagliflozin FDA approved?,2014,"Empagliflozin was approved by the US Food and Drug Administration (FDA) on December 19, 201","Empagliflozin was approved by the US Food and Drug Administration (FDA) on December 17, 201",0,0.0,-0.0,1,10,0.5,0.092,204.676,204.7684425125122,1.45
TinyLlama/TinyLlama-1.1B-Chat-v1.0,bioasq,en,99,Which R/bioconductor package is used for integrative genomics visualizations?,sushi.r,"The R/bioconductor package used for integrative genomics visualizations is called ""ggplot2"".","The R/bioconductor package used for integrative genomics visualizations is called ""ggplot2"".",0,0.0,-0.0,1,10,0.5,0.099,183.68,183.77879112243653,1.4
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,0,Kelompok apakah yang menyatakan bertanggung jawab atas ledakan di Srinagar ?,hezb-ul mujahedeen,Jawaban: Hezb-ul Mujahedeen (HM) menyatakan bertanggung jawab,"""Kelompok apakah yang menyatakan bertanggung jawab atas ledakan di Srin",1,0.5,1.168282,4,10,0.5,0.301,149.886,150.18675097084045,1.99
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,1,"Di pulau manakah , PT Mutiara Indopearl berlokasi sebelum dekade 2000 - an",pulau makassar,Jawaban: PT Mutiara Indopearl berlokasi di Pulau Makassar.,"Jawaban: PT Mutiara Indopearl berlokasi di Pulau Makassar, sebelum dekade",1,0.4444,0.639032,3,10,0.5,0.097,159.883,159.9800883369446,1.81
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,2,Apakah warna pasir pada pesisir pantai Baturumah yang terletak antara pantai Wembrak dan pantai Warm,putih halus,Jawaban: Warna pasir pada pesisir pantai Baturumah yang terletak antara pantai,Jawaban: Warna pasir pada pesisir pantai Baturumah yang terletak antara pantai,0,0.0,-0.0,1,10,0.5,0.083,149.901,149.98377916908265,2.0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,3,Apa nama perusahaan China yang bekerja sama dengan PT Indelberg Indonesia mengembangkan sejumlah lap,sinopec southwest petroleum biro,"Jawaban: Sichuan, Pemerintah Indonesia, Sinopec Southwest Petroleum Biro, dan PT Ind",Pertanyaan: Apakah perusahaan China yang bekerja sama dengan PT Indelberg Indonesia m,1,0.5714,0.801819,3,10,0.5,0.109,165.957,166.06603310775756,1.81
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,4,Siapa yang akan memindahkan Patung Kartini dalam waktu dekat ini ?,pemerintah dki jakarta,"Jawaban: Patung Kartini, sebuah kota di Jakarta Pusat, tidak perlu diindahkan","Pertanyaan: Bagaimanakah Patung Kartini di Jalan Taman Suropati, Jakarta Pusat",0,0.1538,0.325083,2,10,0.5,0.102,156.041,156.14313422775268,1.92
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,5,Berapa kapasitas PLTS yang sudah dapat digunakan masyarakat Yogyakarta sekarang ?,200 wattjam,Jawaban: Berapa kapasitas PLTS yang sudah dapat digunakan masyarakat Yogyakarta,Berapa kapasitas PLTS yang sudah dapat digunakan masyarakat Yogyakarta sekarang?,0,0.0,-0.0,1,10,0.5,0.093,175.022,175.11470882606505,1.71
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,6,"Tanggal berapa Presiden Susilo Bambang Yudhoyono memimpin rapat kabinet terbatas dari Missouri , Ame",12/9,"Jawaban: Tanggal 12 September 2019, Presiden Susilo Bambang Yudhoyono memimp","Jawaban: Tanggal 12 September 2019, Presiden Susilo Bambang Yudhoyono meny",0,0.0,0.325083,2,10,0.5,0.098,159.713,159.8109447364807,1.86
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,7,Siapa nama presiden Indonesia sekarang ?,susilo bambang yudhoyono,Jawaban: Presiden Indonesia sekarang adalah Susilo Bambang Yudhoyono.,"Jawaban singkat: Susilo Bambang Yudhoyono (SBY) sekarang, sebagai peng",1,0.6,0.897946,3,10,0.5,0.065,146.331,146.39630022621154,2.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,8,Apakah nama kapsul karya Rusia yang dikembangkan menjadi Shenzhou sehingga menjadi kunci utama progr,soyuz,"Jawaban: Shenzhou, yang dikembangkan dari kapsul Soyuz karya Rusia, men",Jawaban: Shenzhou yang dikembangkan dari kapsul Soyuz menjadi kunci utama program,1,0.2,-0.0,1,10,0.5,0.081,164.976,165.05657570457458,1.82
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,9,Apakah istilah untuk hasil pencampuran antara bioetanol dan bensin ?,gasohol,"Jawaban: ""Biodiesel"" adalah hasil pencampuran antara bioetanol dan bensin","""Selain untuk bensin, biodiesel juga dapat menangani hal bahan bakar min",0,0.0,0.325083,2,10,0.5,0.094,144.576,144.66988136863708,2.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,10,Siapakah yang membatalkan kunjungan Menteri Luar Negeri Jepang sebagai balasan atas kunjungan Perdan,pemerintah china,Jawaban: Kunjungan Menteri Luar Negeri Jepang Nobutaka Machimura yang rencananya dil,"Jawaban: Beijing, October 18, 2021, the Chinese government has canceled the planned visit by",0,0.0,1.418484,5,10,0.5,0.069,178.167,178.2359561367035,1.68
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,11,Berapa ton Indonesia mengimpor gandum untuk produksi terigu dari negara lain per tahun ?,"4,5 juta ton",Berapa ton Indonesia mengimpor gandum untuk produksi terigu dari negara lain per tahun,Jawaban: Berapa ton Indonesia mengimpor gandum untuk produksi terigu dari negara lain,0,0.125,-0.0,1,10,0.5,0.084,166.027,166.1111462612152,1.81
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,12,"Apakah nama suaka margasatwa di pesisir kepala burung , Sorong dan Manokwari , yang merupakan pusat ",jamursbamedi,"Jawaban: Suaka Margasatwa di pesisir kepala burung Sorong dan Manokwari, yang mer","Jawaban: Suaka Margasatwa Jamursbamedi, yang merupakan pusat peneluran pen",0,0.0,1.029653,3,10,0.5,0.123,169.186,169.30905521965028,1.77
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,13,Kemana pesawat Mandala Airlines RI - 020 rute Jakarta-Jambi return to base / RTB ?,bandara soekarno-hatta,Pertanyaan: Kemana pesawat Mandala Airlines RI - 020 rute Jakarta-Jambi return,Pertanyaan: Kemana pesawat Mandala Airlines RI - 020 rute Jakarta-Jambi return,0,0.0,-0.0,1,10,0.5,0.089,201.066,201.15498758888245,1.49
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,14,Apakah nama klub bulu tangkis terkuat di Amerika Serikat yang dilatih oleh Tony Gunawan ?,orange county,"Jawaban: Tony Gunawan, seorang pemula komputer yang mengalahkan para pemula bul","Jawaban: Tony Gunawan, seorang pengusaha komputer yang berada di bidang komputer dan",0,0.0,1.279854,4,10,0.5,0.09,214.411,214.50055836296082,1.4
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,15,Partai apakah yang mencalonkan Noaman Gomaa pada pemilu pertama multikandidat di Mesir tahun 2005,partai wafd,Partai yang mencalonkan Noaman Gomaa pada pemilu pertama multikandidat di Mesir tah,Partai yang mencalonkan Noaman Gomaa pada pemilu pertama multikandidat di Mesir tah,0,0.1429,-0.0,1,10,0.5,0.085,205.084,205.16922772789002,1.46
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,16,Berapa hektar luas Taman Nasional Sebangau ?,568.700 hektar,Jawaban: Taman Nasional Sebangau memiliki luasnya sekitar 568.700 he,"Jawaban: Taman Nasional Sebangau boasts a total area of 568.700 hectares, located in",0,0.2,-0.0,1,10,0.5,0.099,157.682,157.78143270683287,1.9
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,17,Jalan tol mana saja yang tidak dikenai tarif baru jalan tol ?,jalan tol lingkar luar jakarta sedyatmo arah bandara soekarno-hatta cikampek-purwakarta-padalarang cipularang pondok aren-ulujami,Jalan tol mana saja yang tidak dikenai tarif baru jalan tol di seluruh Indones,Jalan tol mana saja yang tidak dikenai tarif baru jalan tol di seluruh Indones,0,0.1481,-0.0,1,10,0.5,0.081,160.85,160.930997467041,1.87
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,18,Presiden Direktur perusahaan apakah Yue Shao Dong ?,sinopec southwest petroleum biro,"Jawaban: Yes, Yue Shao Dong (also known as Yue Shao Dong) is the president of a Chinese company","Jawaban: Yue Shao Dong, CEO of PT Indelberg Indonesia, Indonesia's largest oil and gas",0,0.0,0.801819,3,10,0.5,0.089,151.323,151.41239027786256,1.94
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,19,"Siapa nama Perwakilan Direktur Jenderal untuk Pemberantasan Polio dari WHO Geneva , Swiss , di Jakar",dr david l heymann,"Dr David L Heymann, the Perwakilan Direktur Jenderal untuk Pemberantasan Polio dari","Jawaban: Dr David L. Heymann, Perwakilan Direktur Jenderal untuk Pemberantasan",1,0.5,-0.0,1,10,0.5,0.116,161.105,161.2214548397064,1.86
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,20,"Pada tahun berapakah , SEA Games terakhir diadakan di Vietnam",2003,"Jawaban: Pada tahun 2003, SEA Games Vietnam 2003 diadakan di Vietnam","Jawaban singkat dari pertanyaan: Pada tahun 2003, SEA Games Vietnam terakhir",1,0.1818,-0.0,1,10,0.5,0.078,151.33,151.4075284767151,1.98
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,21,Siapa Menteri Luar Negeri Korea Selatan ?,ban ki-moon,"Ban Ki-Moon, Menteri Luar Negeri Korea Selatan, menyatakan optimistis babak baru","Jawaban: Ban Ki-Moon, Menteri Luar Negeri Korea Selatan, mengatakan optimistis bab",1,0.3077,0.325083,2,10,0.5,0.077,168.392,168.46902016830444,1.78
